cell_global_id,cell_folder,aging_condition,aging_temperature_C,rpt_id_from_filename,source_file,channel,channel_num,rpt_id,window_start_s,window_end_s,project_mode,dcir_project_ohm,dcir_project_window_mean_ohm,dcir_project_window_median_ohm,dcir_project_window_std_ohm,dcir_project_window_min_ohm,dcir_project_window_max_ohm,dcir_project_window_start_ohm,dcir_project_window_end_ohm,dcir_project_window_n,dcir_soc50_3a_charge_window_mean_ohm,dcir_soc50_3a_discharge_window_mean_ohm,dcir_soc50_3a_pair_window_mean_ohm,soc50_3a_charge_step,soc50_3a_discharge_step,soc50_3a_repeat,dcir_soc00_window_mean_ohm,dcir_soc00_window_median_ohm,dcir_soc00_window_std_ohm,dcir_soc00_window_start_ohm,dcir_soc00_window_end_ohm,dcir_soc10_window_mean_ohm,dcir_soc10_window_median_ohm,dcir_soc10_window_std_ohm,dcir_soc10_window_start_ohm,dcir_soc10_window_end_ohm,dcir_soc20_window_mean_ohm,dcir_soc20_window_median_ohm,dcir_soc20_window_std_ohm,dcir_soc20_window_start_ohm,dcir_soc20_window_end_ohm,dcir_soc30_window_mean_ohm,dcir_soc30_window_median_ohm,dcir_soc30_window_std_ohm,dcir_soc30_window_start_ohm,dcir_soc30_window_end_ohm,dcir_soc40_window_mean_ohm,dcir_soc40_window_median_ohm,dcir_soc40_window_std_ohm,dcir_soc40_window_start_ohm,dcir_soc40_window_end_ohm,dcir_soc50_window_mean_ohm,dcir_soc50_window_median_ohm,dcir_soc50_window_std_ohm,dcir_soc50_window_start_ohm,dcir_soc50_window_end_ohm,dcir_soc60_window_mean_ohm,dcir_soc60_window_median_ohm,dcir_soc60_window_std_ohm,dcir_soc60_window_start_ohm,dcir_soc60_window_end_ohm,dcir_soc70_window_mean_ohm,dcir_soc70_window_median_ohm,dcir_soc70_window_std_ohm,dcir_soc70_window_start_ohm,dcir_soc70_window_end_ohm,dcir_soc80_window_mean_ohm,dcir_soc80_window_median_ohm,dcir_soc80_window_std_ohm,dcir_soc80_window_start_ohm,dcir_soc80_window_end_ohm,status,cell_channel_match
6,6. LOW C@ 25°C #6,LOW C@ 25°C #6,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/6. LOW C@ 25°C #6/0.csv,M01Ch006[006],6,0,8.0,10.0,discharge,0.02288888888888893,0.02288888888888893,0.022999999999999982,0.0005091750772173246,0.02233333333333339,0.023333333333333428,0.02233333333333339,0.023333333333333428,3,0.024333333333333266,0.02288888888888893,0.022944444444444434,37,39,1,0.08999999999999952,0.08999999999999952,2.651347637902923e-16,0.08999999999999934,0.08999999999999972,0.030000000000000398,0.030000000000000398,0.0,0.030000000000000398,0.030000000000000398,0.025000000000000116,0.025000000000000116,1.3247655120144353e-16,0.025000000000000022,0.02500000000000021,0.023333333333333633,0.023333333333333633,1.3247655120144353e-16,0.02333333333333354,0.023333333333333726,0.025000000000000116,0.025000000000000116,1.3247655120144353e-16,0.025000000000000022,0.02500000000000021,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.024999999999999283,0.024999999999999283,2.600465634695002e-16,0.0249999999999991,0.024999999999999467,0.0233333333333328,0.0233333333333328,2.600465634695002e-16,0.023333333333332616,0.023333333333332984,0.023333333333334094,0.023333333333334094,5.225521552224742e-16,0.023333333333334465,0.023333333333333726,OK,True
6,6. LOW C@ 25°C #6,LOW C@ 25°C #6,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/6. LOW C@ 25°C #6/1.csv,M01Ch006[006],6,1,8.0,10.0,discharge,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.0003333333333332966,0.023666666666666725,0.024333333333333318,0.023666666666666725,0.024333333333333318,3,0.02533333333333331,0.02400000000000002,0.023999999999999997,37,39,1,0.08833333333333304,0.08833333333333304,2.651347637902923e-16,0.08833333333333286,0.08833333333333324,0.030000000000000398,0.030000000000000398,0.0,0.030000000000000398,0.030000000000000398,0.025000000000000116,0.025000000000000116,1.3247655120144353e-16,0.025000000000000022,0.02500000000000021,0.024999999999999283,0.024999999999999283,2.600465634695002e-16,0.0249999999999991,0.024999999999999467,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.028333333333333082,0.028333333333333082,1.3247655120144353e-16,0.02833333333333299,0.028333333333333176,0.023333333333333633,0.023333333333333633,1.3247655120144353e-16,0.02333333333333354,0.023333333333333726,0.025000000000000116,0.025000000000000116,1.3247655120144353e-16,0.025000000000000022,0.02500000000000021,0.021666666666666317,0.021666666666666317,2.600465634695002e-16,0.021666666666666133,0.0216666666666665,OK,True
6,6. LOW C@ 25°C #6,LOW C@ 25°C #6,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/6. LOW C@ 25°C #6/2.csv,M01Ch006[006],6,2,8.0,10.0,discharge,0.024888888888888915,0.024888888888888915,0.02500000000000006,0.0005091750772173409,0.024333333333333318,0.025333333333333357,0.024333333333333318,0.025333333333333357,3,0.0261111111111111,0.024888888888888915,0.024833333333333336,37,39,1,0.09166666666666684,0.09166666666666684,1.2794688166302258e-16,0.09166666666666676,0.09166666666666694,0.030000000000000398,0.030000000000000398,0.0,0.030000000000000398,0.030000000000000398,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.025000000000000116,0.025000000000000116,1.3247655120144353e-16,0.025000000000000022,0.02500000000000021,0.028333333333333082,0.028333333333333082,1.3247655120144353e-16,0.02833333333333299,0.028333333333333176,0.029999999999999565,0.029999999999999565,1.3247655120144353e-16,0.02999999999999947,0.02999999999999966,0.025000000000000116,0.025000000000000116,1.3247655120144353e-16,0.025000000000000022,0.02500000000000021,0.024999999999999283,0.024999999999999283,2.600465634695002e-16,0.0249999999999991,0.024999999999999467,0.02500000000000095,0.02500000000000095,0.0,0.02500000000000095,0.02500000000000095,OK,True
6,6. LOW C@ 25°C #6,LOW C@ 25°C #6,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/6. LOW C@ 25°C #6/3.csv,M01Ch006[006],6,3,8.0,10.0,discharge,0.026222222222222244,0.026222222222222244,0.026333333333333393,0.0005091750772173389,0.025666666666666654,0.02666666666666669,0.025666666666666654,0.02666666666666669,3,0.027222222222222186,0.026222222222222244,0.02605555555555555,37,39,1,0.09166666666666684,0.09166666666666684,1.2794688166302258e-16,0.09166666666666676,0.09166666666666694,0.030000000000000398,0.030000000000000398,0.0,0.030000000000000398,0.030000000000000398,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.029999999999999565,0.029999999999999565,1.3247655120144353e-16,0.02999999999999947,0.02999999999999966,0.029999999999999565,0.029999999999999565,1.3247655120144353e-16,0.02999999999999947,0.02999999999999966,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.02666666666666706,0.02666666666666706,5.225521552224742e-16,0.02666666666666743,0.026666666666666693,0.02666666666666706,0.02666666666666706,5.225521552224742e-16,0.02666666666666743,0.026666666666666693,OK,True
6,6. LOW C@ 25°C #6,LOW C@ 25°C #6,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/6. LOW C@ 25°C #6/4.csv,M01Ch006[006],6,4,8.0,10.0,discharge,0.02744444444444453,0.02744444444444453,0.02733333333333343,0.0005091750772172594,0.027000000000000135,0.028000000000000025,0.027000000000000135,0.028000000000000025,3,0.028666666666666566,0.02744444444444453,0.027388888888888883,37,39,1,0.09666666666666629,0.09666666666666629,1.2794688166302258e-16,0.0966666666666662,0.09666666666666639,0.030000000000000398,0.030000000000000398,0.0,0.030000000000000398,0.030000000000000398,0.028333333333333082,0.028333333333333082,1.3247655120144353e-16,0.02833333333333299,0.028333333333333176,0.030000000000000398,0.030000000000000398,0.0,0.030000000000000398,0.030000000000000398,0.031666666666666884,0.031666666666666884,0.0,0.031666666666666884,0.031666666666666884,0.031666666666666884,0.031666666666666884,0.0,0.031666666666666884,0.031666666666666884,0.028333333333333082,0.028333333333333082,1.3247655120144353e-16,0.02833333333333299,0.028333333333333176,0.02666666666666706,0.02666666666666706,5.225521552224742e-16,0.02666666666666743,0.026666666666666693,0.028333333333333915,0.028333333333333915,0.0,0.028333333333333915,0.028333333333333915,OK,True
6,6. LOW C@ 25°C #6,LOW C@ 25°C #6,25.0,5,/content/drive/MyDrive/Battery raw data/RPT Data/6. LOW C@ 25°C #6/5.csv,M01Ch006[006],6,5,8.0,10.0,discharge,0.028655885587395458,0.028655885587395458,0.028700956698556643,0.0005024727950469744,0.028132395586813783,0.029134304476815944,0.028132395586813783,0.029134304476815944,3,0.02961012410697418,0.028655885587395458,0.028433023899203363,37,39,1,0.09950000000000052,0.09950000000000052,0.0,0.09950000000000052,0.09950000000000052,0.0313333333333334,0.0313333333333334,2.6495310240288706e-16,0.03133333333333321,0.03133333333333359,0.030333333333333046,0.030333333333333046,1.3004642372687692e-16,0.03033333333333314,0.030333333333332956,0.030333333333333046,0.030333333333333046,1.3004642372687692e-16,0.03033333333333314,0.030333333333332956,0.032666666666666865,0.032666666666666865,1.2757001226805672e-16,0.032666666666666955,0.032666666666666774,0.033666666666666845,0.033666666666666845,2.6009284745375385e-16,0.03366666666666703,0.033666666666666664,0.029500000000000824,0.029500000000000824,0.0,0.029500000000000824,0.029500000000000824,0.028333333333333915,0.028333333333333915,0.0,0.028333333333333915,0.028333333333333915,0.03183333333333298,0.03183333333333298,2.6009284745375385e-16,0.03183333333333279,0.03183333333333316,OK,True
6,6. LOW C@ 25°C #6,LOW C@ 25°C #6,25.0,6,/content/drive/MyDrive/Battery raw data/RPT Data/6. LOW C@ 25°C #6/6.csv,M01Ch006[006],6,6,8.0,10.0,discharge,0.029599671122073706,0.029599671122073706,0.02959901336622112,0.0005000003244819855,0.029099999999999977,0.030100000000000016,0.029099999999999977,0.030100000000000016,3,0.030533326689530946,0.029599671122073706,0.029383166947217557,37,39,1,0.10250000000000001,0.10250000000000001,2.651347637902923e-16,0.10249999999999981,0.10250000000000019,0.03283333333333296,0.03283333333333296,1.2757001226805672e-16,0.03283333333333287,0.03283333333333305,0.03183333333333298,0.03183333333333298,2.6009284745375385e-16,0.03183333333333279,0.03183333333333316,0.03183333333333298,0.03183333333333298,2.6009284745375385e-16,0.03183333333333279,0.03183333333333316,0.03399433427762026,0.03399433427762026,1.2757001226805672e-16,0.03399433427762017,0.03399433427762035,0.03516666666666678,0.03516666666666678,1.3256738189514616e-16,0.03516666666666668,0.03516666666666687,0.030828195300782027,0.030828195300782027,5.225521552224742e-16,0.03082819530078166,0.030828195300782398,0.02983333333333301,0.02983333333333301,5.225521552224742e-16,0.02983333333333264,0.02983333333333338,0.034000000000000696,0.034000000000000696,0.0,0.034000000000000696,0.034000000000000696,OK,True
7,7. LOW C@ 25°C #7,LOW C@ 25°C #7,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/7. LOW C@ 25°C #7/0.csv,M01Ch007[007],7,0,8.0,10.0,discharge,0.023555555555555576,0.023555555555555576,0.023666666666666725,0.0005091750772173409,0.022999999999999982,0.02400000000000002,0.022999999999999982,0.02400000000000002,3,0.024666666666666667,0.023555555555555576,0.023444444444444452,37,39,1,0.09000000000000036,0.09000000000000036,1.2794688166302258e-16,0.09000000000000027,0.09000000000000045,0.031666666666666884,0.031666666666666884,0.0,0.031666666666666884,0.031666666666666884,0.025000000000000116,0.025000000000000116,1.3247655120144353e-16,0.025000000000000022,0.02500000000000021,0.023333333333333633,0.023333333333333633,1.3247655120144353e-16,0.02333333333333354,0.023333333333333726,0.025000000000000116,0.025000000000000116,1.3247655120144353e-16,0.025000000000000022,0.02500000000000021,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.023333333333333633,0.023333333333333633,1.3247655120144353e-16,0.02333333333333354,0.023333333333333726,0.023333333333334094,0.023333333333334094,5.225521552224742e-16,0.023333333333334465,0.023333333333333726,OK,True
7,7. LOW C@ 25°C #7,LOW C@ 25°C #7,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/7. LOW C@ 25°C #7/1.csv,M01Ch007[007],7,1,8.0,10.0,discharge,0.024444444444444467,0.024444444444444467,0.024333333333333318,0.0005091750772173409,0.02400000000000002,0.02500000000000006,0.02400000000000002,0.02500000000000006,3,0.025222222222222212,0.024444444444444467,0.02416666666666667,37,39,1,0.08999999999999952,0.08999999999999952,2.651347637902923e-16,0.08999999999999934,0.08999999999999972,0.031666666666666884,0.031666666666666884,0.0,0.031666666666666884,0.031666666666666884,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.0233333333333328,0.0233333333333328,2.600465634695002e-16,0.023333333333332616,0.023333333333332984,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.025000000000000116,0.025000000000000116,1.3247655120144353e-16,0.025000000000000022,0.02500000000000021,0.025000000000000116,0.025000000000000116,1.3247655120144353e-16,0.025000000000000022,0.02500000000000021,0.023333333333334094,0.023333333333334094,5.225521552224742e-16,0.023333333333334465,0.023333333333333726,OK,True
7,7. LOW C@ 25°C #7,LOW C@ 25°C #7,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/7. LOW C@ 25°C #7/2.csv,M01Ch007[007],7,2,8.0,10.0,discharge,0.025777777777777802,0.025777777777777802,0.025666666666666654,0.0005091750772173389,0.025333333333333357,0.026333333333333393,0.025333333333333357,0.026333333333333393,3,0.026888888888888837,0.025777777777777802,0.025666666666666654,37,39,1,0.09333333333333332,0.09333333333333332,1.2794688166302258e-16,0.09333333333333324,0.09333333333333342,0.031666666666666884,0.031666666666666884,0.0,0.031666666666666884,0.031666666666666884,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.028333333333333082,0.028333333333333082,1.3247655120144353e-16,0.02833333333333299,0.028333333333333176,0.029999999999999565,0.029999999999999565,1.3247655120144353e-16,0.02999999999999947,0.02999999999999966,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.02666666666666706,0.02666666666666706,5.225521552224742e-16,0.02666666666666743,0.026666666666666693,0.024999999999999283,0.024999999999999283,2.600465634695002e-16,0.0249999999999991,0.024999999999999467,OK,True
7,7. LOW C@ 25°C #7,LOW C@ 25°C #7,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/7. LOW C@ 25°C #7/3.csv,M01Ch007[007],7,3,8.0,10.0,discharge,0.027111111111111183,0.027111111111111183,0.027000000000000135,0.0005091750772173246,0.02666666666666669,0.027666666666666728,0.02666666666666669,0.027666666666666728,3,0.02833333333333327,0.027111111111111183,0.027055555555555565,37,39,1,0.0949999999999998,0.0949999999999998,1.2794688166302258e-16,0.09499999999999972,0.0949999999999999,0.03166666666666605,0.03166666666666605,1.3256738189514616e-16,0.031666666666665955,0.03166666666666614,0.028333333333333082,0.028333333333333082,1.3247655120144353e-16,0.02833333333333299,0.028333333333333176,0.028333333333333915,0.028333333333333915,0.0,0.028333333333333915,0.028333333333333915,0.029999999999999565,0.029999999999999565,1.3247655120144353e-16,0.02999999999999947,0.02999999999999966,0.031666666666666884,0.031666666666666884,0.0,0.031666666666666884,0.031666666666666884,0.028333333333333082,0.028333333333333082,1.3247655120144353e-16,0.02833333333333299,0.028333333333333176,0.028333333333333915,0.028333333333333915,0.0,0.028333333333333915,0.028333333333333915,0.02833333333333225,0.02833333333333225,2.600465634695002e-16,0.028333333333332066,0.028333333333332433,OK,True
7,7. LOW C@ 25°C #7,LOW C@ 25°C #7,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/7. LOW C@ 25°C #7/4.csv,M01Ch007[007],7,4,8.0,10.0,discharge,0.028111111111111173,0.028111111111111173,0.028000000000000025,0.0005091750772173409,0.027666666666666728,0.028666666666666767,0.027666666666666728,0.028666666666666767,3,0.028999999999999967,0.028111111111111173,0.027888888888888904,37,39,1,0.09666666666666712,0.09666666666666712,0.0,0.09666666666666712,0.09666666666666712,0.031666666666666884,0.031666666666666884,0.0,0.031666666666666884,0.031666666666666884,0.029999999999999565,0.029999999999999565,1.3247655120144353e-16,0.02999999999999947,0.02999999999999966,0.028333333333333082,0.028333333333333082,1.3247655120144353e-16,0.02833333333333299,0.028333333333333176,0.031666666666666884,0.031666666666666884,0.0,0.031666666666666884,0.031666666666666884,0.033333333333332535,0.033333333333332535,1.3256738189514616e-16,0.03333333333333244,0.033333333333332625,0.029999999999999565,0.029999999999999565,1.3247655120144353e-16,0.02999999999999947,0.02999999999999966,0.028333333333333915,0.028333333333333915,0.0,0.028333333333333915,0.028333333333333915,0.030000000000000027,0.030000000000000027,5.225521552224742e-16,0.030000000000000398,0.02999999999999966,OK,True
7,7. LOW C@ 25°C #7,LOW C@ 25°C #7,25.0,5,/content/drive/MyDrive/Battery raw data/RPT Data/7. LOW C@ 25°C #7/5.csv,M01Ch007[007],7,5,8.0,10.0,discharge,0.029555555555555557,0.029555555555555557,0.029666666666666657,0.0005091750772172594,0.029000000000000064,0.029999999999999954,0.029000000000000064,0.029999999999999954,3,0.030666666666666648,0.029555555555555557,0.029444444444444436,37,39,1,0.10166666666666657,0.10166666666666657,0.0,0.10166666666666657,0.10166666666666657,0.03333333333333337,0.03333333333333337,0.0,0.03333333333333337,0.03333333333333337,0.03166666666666605,0.03166666666666605,1.3256738189514616e-16,0.031666666666665955,0.03166666666666614,0.029999999999999565,0.029999999999999565,1.3247655120144353e-16,0.02999999999999947,0.02999999999999966,0.03499999999999985,0.03499999999999985,0.0,0.03499999999999985,0.03499999999999985,0.033333333333332535,0.033333333333332535,1.3256738189514616e-16,0.03333333333333244,0.033333333333332625,0.030000000000000398,0.030000000000000398,0.0,0.030000000000000398,0.030000000000000398,0.030000000000000027,0.030000000000000027,5.225521552224742e-16,0.030000000000000398,0.02999999999999966,0.03333333333333299,0.03333333333333299,5.250225931237847e-16,0.03333333333333337,0.033333333333332625,OK,True
8,8. LOW C@ 25°C #8,LOW C@ 25°C #8,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/8. LOW C@ 25°C #8/0.csv,M01Ch008[008],8,0,8.0,10.0,discharge,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.0003333333333332966,0.023666666666666725,0.024333333333333318,0.023666666666666725,0.024333333333333318,3,0.024777777777777763,0.02400000000000002,0.023722222222222228,37,39,1,0.08999999999999952,0.08999999999999952,2.651347637902923e-16,0.08999999999999934,0.08999999999999972,0.03166666666666605,0.03166666666666605,1.3256738189514616e-16,0.031666666666665955,0.03166666666666614,0.025000000000000116,0.025000000000000116,1.3247655120144353e-16,0.025000000000000022,0.02500000000000021,0.025000000000000116,0.025000000000000116,1.3247655120144353e-16,0.025000000000000022,0.02500000000000021,0.025000000000000116,0.025000000000000116,1.3247655120144353e-16,0.025000000000000022,0.02500000000000021,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.025000000000000116,0.025000000000000116,1.3247655120144353e-16,0.025000000000000022,0.02500000000000021,0.023333333333333633,0.023333333333333633,1.3247655120144353e-16,0.02333333333333354,0.023333333333333726,0.02333333333333243,0.02333333333333243,2.6251129656189234e-16,0.023333333333332616,0.023333333333332245,OK,True
8,8. LOW C@ 25°C #8,LOW C@ 25°C #8,25.0,1,/content/drive/MyDrive/Battery raw data/RPT Data/8. LOW C@ 25°C #8/1.csv,M01Ch008[008],8,1,8.0,10.0,discharge,0.02455555555555562,0.02455555555555562,0.024666666666666764,0.0005091750772173409,0.02400000000000002,0.02500000000000006,0.02400000000000002,0.02500000000000006,3,0.025666666666666605,0.02455555555555562,0.02444444444444444,37,39,1,0.09000000000000036,0.09000000000000036,1.2794688166302258e-16,0.09000000000000027,0.09000000000000045,0.030000000000000398,0.030000000000000398,0.0,0.030000000000000398,0.030000000000000398,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.025000000000000116,0.025000000000000116,1.3247655120144353e-16,0.025000000000000022,0.02500000000000021,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.028333333333333082,0.028333333333333082,1.3247655120144353e-16,0.02833333333333299,0.028333333333333176,0.024999999999999283,0.024999999999999283,2.600465634695002e-16,0.0249999999999991,0.024999999999999467,0.024999999999999283,0.024999999999999283,2.600465634695002e-16,0.0249999999999991,0.024999999999999467,0.023333333333334094,0.023333333333334094,5.225521552224742e-16,0.023333333333334465,0.023333333333333726,OK,True
8,8. LOW C@ 25°C #8,LOW C@ 25°C #8,25.0,2,/content/drive/MyDrive/Battery raw data/RPT Data/8. LOW C@ 25°C #8/2.csv,M01Ch008[008],8,2,8.0,10.0,discharge,0.025666666666666702,0.025666666666666702,0.025666666666666654,0.0003333333333333695,0.025333333333333357,0.026000000000000096,0.025333333333333357,0.026000000000000096,3,0.02666666666666664,0.025666666666666702,0.025500000000000005,37,39,1,0.09166666666666684,0.09166666666666684,1.2794688166302258e-16,0.09166666666666676,0.09166666666666694,0.030000000000000398,0.030000000000000398,0.0,0.030000000000000398,0.030000000000000398,0.028333333333333082,0.028333333333333082,1.3247655120144353e-16,0.02833333333333299,0.028333333333333176,0.024999999999999283,0.024999999999999283,2.600465634695002e-16,0.0249999999999991,0.024999999999999467,0.028333333333333082,0.028333333333333082,1.3247655120144353e-16,0.02833333333333299,0.028333333333333176,0.030000000000000398,0.030000000000000398,0.0,0.030000000000000398,0.030000000000000398,0.025000000000000116,0.025000000000000116,1.3247655120144353e-16,0.025000000000000022,0.02500000000000021,0.02666666666666706,0.02666666666666706,5.225521552224742e-16,0.02666666666666743,0.026666666666666693,0.02500000000000095,0.02500000000000095,0.0,0.02500000000000095,0.02500000000000095,OK,True
8,8. LOW C@ 25°C #8,LOW C@ 25°C #8,25.0,3,/content/drive/MyDrive/Battery raw data/RPT Data/8. LOW C@ 25°C #8/3.csv,M01Ch008[008],8,3,8.0,10.0,discharge,0.026777777777777834,0.026777777777777834,0.02666666666666669,0.0005091750772173409,0.026333333333333393,0.02733333333333343,0.026333333333333393,0.02733333333333343,3,0.027555555555555528,0.026777777777777834,0.02650000000000002,37,39,1,0.0949999999999998,0.0949999999999998,1.2794688166302258e-16,0.09499999999999972,0.0949999999999999,0.028333333333333082,0.028333333333333082,1.3247655120144353e-16,0.02833333333333299,0.028333333333333176,0.028333333333333082,0.028333333333333082,1.3247655120144353e-16,0.02833333333333299,0.028333333333333176,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.030000000000000398,0.030000000000000398,0.0,0.030000000000000398,0.030000000000000398,0.029999999999999565,0.029999999999999565,1.3247655120144353e-16,0.02999999999999947,0.02999999999999966,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.02666666666666706,0.02666666666666706,5.225521552224742e-16,0.02666666666666743,0.026666666666666693,0.028333333333333915,0.028333333333333915,0.0,0.028333333333333915,0.028333333333333915,OK,True
8,8. LOW C@ 25°C #8,LOW C@ 25°C #8,25.0,4,/content/drive/MyDrive/Battery raw data/RPT Data/8. LOW C@ 25°C #8/4.csv,M01Ch008[008],8,4,8.0,10.0,discharge,0.028222222222222173,0.028222222222222173,0.02833333333333332,0.0005091750772173409,0.02766666666666658,0.028666666666666618,0.02766666666666658,0.028666666666666618,3,0.02933333333333341,0.028222222222222173,0.028111111111111125,37,39,1,0.0983333333333336,0.0983333333333336,0.0,0.0983333333333336,0.0983333333333336,0.030000000000000398,0.030000000000000398,0.0,0.030000000000000398,0.030000000000000398,0.030000000000000398,0.030000000000000398,0.0,0.030000000000000398,0.030000000000000398,0.030000000000000398,0.030000000000000398,0.0,0.030000000000000398,0.030000000000000398,0.031666666666666884,0.031666666666666884,0.0,0.031666666666666884,0.031666666666666884,0.03333333333333337,0.03333333333333337,0.0,0.03333333333333337,0.03333333333333337,0.030000000000000398,0.030000000000000398,0.0,0.030000000000000398,0.030000000000000398,0.028333333333333915,0.028333333333333915,0.0,0.028333333333333915,0.028333333333333915,0.030000000000000027,0.030000000000000027,5.225521552224742e-16,0.030000000000000398,0.02999999999999966,OK,True
8,8. LOW C@ 25°C #8,LOW C@ 25°C #8,25.0,5,/content/drive/MyDrive/Battery raw data/RPT Data/8. LOW C@ 25°C #8/5.csv,M01Ch008[008],8,5,8.0,10.0,discharge,0.029655566318259333,0.029655566318259333,0.029666666666666657,0.00048441706268988676,0.029165694476850888,0.030134337811260462,0.029165694476850888,0.030134337811260462,3,0.030454216385574325,0.029655566318259333,0.02937158207468985,37,39,1,0.10266666666666656,0.10266666666666656,1.3738309013483032e-16,0.10266666666666666,0.10266666666666646,0.032666666666666865,0.032666666666666865,1.2757001226805672e-16,0.032666666666666955,0.032666666666666774,0.031666666666666884,0.031666666666666884,0.0,0.031666666666666884,0.031666666666666884,0.031666666666666884,0.031666666666666884,0.0,0.031666666666666884,0.031666666666666884,0.03383333333333377,0.03383333333333377,1.3256738189514616e-16,0.03383333333333387,0.03383333333333368,0.03516080653224474,0.03516080653224474,1.3256738189514616e-16,0.03516080653224464,0.03516080653224483,0.03066666666666773,0.03066666666666773,0.0,0.03066666666666773,0.03066666666666773,0.029828361939676397,0.029828361939676397,5.225521552224742e-16,0.02982836193967603,0.029828361939676768,0.03433333333333288,0.03433333333333288,5.250225931237847e-16,0.034333333333332515,0.03433333333333326,OK,True
9,9. HIGH C@ 25°C #1,HIGH C@ 25°C #1,25.0,0,/content/drive/MyDrive/Battery raw data/RPT Data/9. HIGH C@ 25°C #1/0.csv,M01Ch009[009],9,0,8.0,10.0,discharge,0.023333333333333376,0.023333333333333376,0.023333333333333428,0.0003333333333333712,0.022999999999999982,0.023666666666666725,0.022999999999999982,0.023666666666666725,3,0.024666666666666667,0.023333333333333376,0.023333333333333355,37,39,1,0.08833333333333304,0.08833333333333304,2.651347637902923e-16,0.08833333333333286,0.08833333333333324,0.031666666666666884,0.031666666666666884,0.0,0.031666666666666884,0.031666666666666884,0.025000000000000116,0.025000000000000116,1.3247655120144353e-16,0.025000000000000022,0.02500000000000021,0.023333333333333633,0.023333333333333633,1.3247655120144353e-16,0.02333333333333354,0.023333333333333726,0.024999999999999283,0.024999999999999283,2.600465634695002e-16,0.0249999999999991,0.024999999999999467,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.0266666666666666,0.0266666666666666,1.3247655120144353e-16,0.026666666666666505,0.026666666666666693,0.0233333333333328,0.0233333333333328,2.600465634695002e-16,0.023333333333332616,0.023333333333332984,0.02333333333333243,0.02333333333333243,2.6251129656189234e-16,0.023333333333332616,0.023333333333332245,OK,True
